0,tox21,index,classification,train,xgb_classifier,0.89057892184400222,valid,xgb_classifier,0.75334807887366162,time_for_running,525.361398935318
0,sider,index,classification,train,xgb_classifier,0.82854491097875571,valid,xgb_classifier,0.63906791052603407,time_for_running,223.25645804405212
0,muv,index,classification,train,xgb_classifier,0.89472434960129521,valid,xgb_classifier,0.71441074327410103,time_for_running,1136.1183099746704
0,toxcast,index,classification,train,xgb_classifier,0.73844414056909846,valid,xgb_classifier,0.62124129147734053,time_for_running,10024.595102071762
0,clintox,index,classification,train,xgb_classifier,0.8794508824329188,valid,xgb_classifier,0.88967136150234738,time_for_running,11.802318811416626
0,hiv,index,classification,train,xgb_classifier,0.91690769355544344,valid,xgb_classifier,0.74497002545783031,time_for_running,354.6630508899689
0,sampl,index,regression,train,xgb_regression,0.88446681771243607,valid,xgb_regression,0.78424005039266298,time_for_running,5.922842979431152
0,delaney,index,regression,train,xgb_regression,0.898437159467257,valid,xgb_regression,0.6642441065817597,time_for_running,17.800806045532227
0,nci,index,regression,train,xgb_regression,0.44144302787135897,valid,xgb_regression,0.065909334824019644,time_for_running,9911.903665065765
0,tox21,random,classification,train,xgb_classifier,0.87384811507049875,valid,xgb_classifier,0.77270898647699104,time_for_running,448.1182029247284
0,sider,random,classification,train,xgb_classifier,0.82416204903388479,valid,xgb_classifier,0.63546771616813202,time_for_running,218.3275101184845
0,muv,random,classification,train,xgb_classifier,0.87376622438544926,valid,xgb_classifier,0.6963901644975703,time_for_running,1148.8186631202698
0,toxcast,random,classification,train,xgb_classifier,0.73797073708832739,valid,xgb_classifier,0.63278096168360165,time_for_running,9996.234476089478
0,clintox,random,classification,train,xgb_classifier,0.88610673266338125,valid,xgb_classifier,0.73127468596218592,time_for_running,13.88681411743164
0,hiv,random,classification,train,xgb_classifier,0.93334593752915818,valid,xgb_classifier,0.8412702981864979,time_for_running,548.3886649608612
0,sampl,random,regression,train,xgb_regression,0.90579061385000281,valid,xgb_regression,0.74506289671174453,time_for_running,6.301987886428833
0,delaney,random,regression,train,xgb_regression,0.92695373513488111,valid,xgb_regression,0.72655289540069912,time_for_running,27.138710021972656
0,nci,random,regression,train,xgb_regression,0.40912751658163138,valid,xgb_regression,0.10626130486453844,time_for_running,8666.305977106094
0,tox21,scaffold,classification,train,xgb_classifier,0.88094384687698801,valid,xgb_classifier,0.70282900131218151,time_for_running,515.2142808437347
0,sider,scaffold,classification,train,xgb_classifier,0.79604417476919076,valid,xgb_classifier,0.55980119389753724,time_for_running,210.43689012527466
0,muv,scaffold,classification,train,xgb_classifier,0.87451288761579271,valid,xgb_classifier,0.70502745530706779,time_for_running,1164.1770858764648
0,toxcast,scaffold,classification,train,xgb_classifier,0.74087160578530264,valid,xgb_classifier,0.58700081997991727,time_for_running,9651.35049200058
0,clintox,scaffold,classification,train,xgb_classifier,0.87301378441018151,valid,xgb_classifier,0.85011844114331381,time_for_running,13.64635181427002
0,hiv,scaffold,classification,train,xgb_classifier,0.92691722588633851,valid,xgb_classifier,0.83006647374000742,time_for_running,432.009094953537
0,sampl,scaffold,regression,train,xgb_regression,0.91773916476722961,valid,xgb_regression,0.43895187939304942,time_for_running,6.935544967651367
0,delaney,scaffold,regression,train,xgb_regression,0.88990536605534687,valid,xgb_regression,0.31646660681057892,time_for_running,10.512846946716309
0,nci,scaffold,regression,train,xgb_regression,0.44482042678591122,valid,xgb_regression,0.045802173440103768,time_for_running,9519.42054104805
0,pcba,index,classification,train,xgb_classifier,0.93098859158571112,valid,xgb_classifier,0.84733212619915332,time_for_running,470521.0509150028

